400,300,168,29859
400,600,168,29742
400,900,168,29576
400,1200,168,29306
400,1500,168,29046
400,1800,168,28793
400,2100,168,28596
400,2400,168,28488
400,2700,168,28485
400,3000,168,28403
400,300,169,29896
400,600,169,29688
400,900,169,29469
400,1200,169,29259
400,1500,169,29059
400,1800,169,28834
400,2100,169,28671
400,2400,169,28513
400,2700,169,28385
400,3000,169,28407
400,300,170,29963
400,600,170,29796
400,900,170,29507
400,1200,170,29329
400,1500,170,29062
400,1800,170,28735
400,2100,170,28461
400,2400,170,28187
400,2700,170,28200
400,3000,170,28167
400,300,171,29951
400,600,171,29714
400,900,171,29408
400,1200,171,29150
400,1500,171,28917
400,1800,171,28594
400,2100,171,28293
400,2400,171,28221
400,2700,171,28185
400,3000,171,27886
400,300,172,30000
400,600,172,29729
400,900,172,29499
400,1200,172,29166
400,1500,172,28922
400,1800,172,28666
400,2100,172,28345
400,2400,172,28174
400,2700,172,28141
400,3000,172,28167
400,300,173,29937
400,600,173,29673
400,900,173,29432
400,1200,173,29046
400,1500,173,28866
400,1800,173,28650
400,2100,173,28361
400,2400,173,28145
400,2700,173,28077
400,3000,173,27888
400,300,174,29906
400,600,174,29755
400,900,174,29496
400,1200,174,29176
400,1500,174,28875
400,1800,174,28501
400,2100,174,28258
400,2400,174,27961
400,2700,174,27866
400,3000,174,27975
400,300,175,29994
400,600,175,29676
400,900,175,29390
400,1200,175,29222
400,1500,175,28662
400,1800,175,28524
400,2100,175,28110
400,2400,175,27830
400,2700,175,27940
400,3000,175,27656
400,300,176,29934
400,600,176,29691
400,900,176,29426
400,1200,176,29181
400,1500,176,28917
400,1800,176,28520
400,2100,176,28299
400,2400,176,27917
400,2700,176,27824
400,3000,176,27683
400,300,177,30027
400,600,177,29710
400,900,177,29466
400,1200,177,29174
400,1500,177,28825
400,1800,177,28519
400,2100,177,28134
400,2400,177,27854
400,2700,177,27505
400,3000,177,27462
400,300,178,29910
400,600,178,29649
400,900,178,29406
400,1200,178,29248
400,1500,178,28737
400,1800,178,28500
400,2100,178,28048
400,2400,178,27745
400,2700,178,27381
400,3000,178,27404
400,300,179,29926
400,600,179,29647
400,900,179,29457
400,1200,179,29111
400,1500,179,28722
400,1800,179,28409
400,2100,179,27962
400,2400,179,27699
400,2700,179,27441
400,3000,179,27318
400,300,180,29935
400,600,180,29678
400,900,180,29325
400,1200,180,28936
400,1500,180,28647
400,1800,180,28293
400,2100,180,27833
400,2400,180,27435
400,2700,180,27272
400,3000,180,26991
400,300,181,29825
400,600,181,29565
400,900,181,29324
400,1200,181,28986
400,1500,181,28642
400,1800,181,28347
400,2100,181,27774
400,2400,181,27391
400,2700,181,27170
400,3000,181,26971
400,300,182,29838
400,600,182,29662
400,900,182,29350
400,1200,182,28982
400,1500,182,28546
400,1800,182,28053
400,2100,182,27555
400,2400,182,27043
400,2700,182,26873
400,3000,182,26603
400,300,183,29847
400,600,183,29649
400,900,183,29174
400,1200,183,28923
400,1500,183,28571
400,1800,183,27922
400,2100,183,27631
400,2400,183,27003
400,2700,183,26673
400,3000,183,26581
400,300,184,29880
400,600,184,29583
400,900,184,29270
400,1200,184,28908
400,1500,184,28560
400,1800,184,28054
400,2100,184,27371
400,2400,184,26963
400,2700,184,26473
400,3000,184,26170
400,300,185,29928
400,600,185,29696
400,900,185,29272
400,1200,185,29033
400,1500,185,28476
400,1800,185,27884
400,2100,185,27369
400,2400,185,26683
400,2700,185,26495
400,3000,185,26110
400,300,186,29843
400,600,186,29622
400,900,186,29261
400,1200,186,28888
400,1500,186,28436
400,1800,186,27720
400,2100,186,27419
400,2400,186,26737
400,2700,186,26205
400,3000,186,25928
400,300,187,29821
400,600,187,29541
400,900,187,29228
400,1200,187,28840
400,1500,187,28251
400,1800,187,27842
400,2100,187,27211
400,2400,187,26545
400,2700,187,26291
400,3000,187,25671
400,300,188,29927
400,600,188,29587
400,900,188,29322
400,1200,188,28790
400,1500,188,28306
400,1800,188,28005
400,2100,188,27189
400,2400,188,26612
400,2700,188,25760
400,3000,188,25856
400,300,189,29907
400,600,189,29570
400,900,189,29139
400,1200,189,28828
400,1500,189,28353
400,1800,189,27765
400,2100,189,27103
400,2400,189,26504
400,2700,189,25727
400,3000,189,24628
400,300,190,29644
400,600,190,29263
400,900,190,29011
400,1200,190,28355
400,1500,190,27832
400,1800,190,26943
400,2100,190,25962
400,2400,190,24941
400,2700,190,24048
400,3000,190,23840
400,300,191,29735
400,600,191,29407
400,900,191,28967
400,1200,191,28356
400,1500,191,27748
400,1800,191,26868
400,2100,191,25851
400,2400,191,25005
400,2700,191,24014
400,3000,191,23432
400,300,192,29678
400,600,192,29377
400,900,192,28887
400,1200,192,28280
400,1500,192,27599
400,1800,192,26986
400,2100,192,25820
400,2400,192,24817
400,2700,192,23851
400,3000,192,23351
400,300,193,29752
400,600,193,29386
400,900,193,28877
400,1200,193,28358
400,1500,193,27717
400,1800,193,26620
400,2100,193,25735
400,2400,193,24739
400,2700,193,23504
400,3000,193,22906
400,300,194,29617
400,600,194,29306
400,900,194,28947
400,1200,194,28428
400,1500,194,27780
400,1800,194,26780
400,2100,194,25542
400,2400,194,24436
400,2700,194,23437
400,3000,194,22755
400,300,195,29590
400,600,195,29373
400,900,195,28881
400,1200,195,28329
400,1500,195,27634
400,1800,195,26584
400,2100,195,25467
400,2400,195,23939
400,2700,195,23067
400,3000,195,22274
400,300,196,29607
400,600,196,29296
400,900,196,28805
400,1200,196,28199
400,1500,196,27413
400,1800,196,26479
400,2100,196,25111
400,2400,196,24003
400,2700,196,22915
400,3000,196,21975
400,300,197,29691
400,600,197,29235
400,900,197,28814
400,1200,197,28149
400,1500,197,27335
400,1800,197,26306
400,2100,197,25288
400,2400,197,23946
400,2700,197,22582
400,3000,197,21994
400,300,198,29506
400,600,198,29236
400,900,198,28856
400,1200,198,28142
400,1500,198,27403
400,1800,198,26342
400,2100,198,24797
400,2400,198,23627
400,2700,198,22346
400,3000,198,22217
400,300,199,29576
400,600,199,29197
400,900,199,28855
400,1200,199,28209
400,1500,199,27369
400,1800,199,26160
400,2100,199,24748
400,2400,199,23399
400,2700,199,22423
400,3000,199,21380
400,300,200,29565
400,600,200,29273
400,900,200,28853
400,1200,200,28043
400,1500,200,27207
400,1800,200,26086
400,2100,200,24717
400,2400,200,23346
400,2700,200,21593
400,3000,200,21628
400,300,201,29644
400,600,201,29280
400,900,201,28680
400,1200,201,28075
400,1500,201,27185
400,1800,201,26034
400,2100,201,24866
400,2400,201,23127
400,2700,201,21657
400,3000,201,20751
400,300,202,29594
400,600,202,29207
400,900,202,28663
400,1200,202,27987
400,1500,202,26871
400,1800,202,25893
400,2100,202,24586
400,2400,202,22939
400,2700,202,21957
400,3000,202,21191
400,300,203,29534
400,600,203,29252
400,900,203,28695
400,1200,203,27919
400,1500,203,27023
400,1800,203,26004
400,2100,203,24542
400,2400,203,22744
400,2700,203,21492
400,3000,203,20832
400,300,204,29573
400,600,204,29192
400,900,204,28601
400,1200,204,27980
400,1500,204,27097
400,1800,204,26050
400,2100,204,24621
400,2400,204,22842
400,2700,204,21725
400,3000,204,20650
400,300,205,29533
400,600,205,29168
400,900,205,28811
400,1200,205,28081
400,1500,205,27165
400,1800,205,25984
400,2100,205,24354
400,2400,205,22610
400,2700,205,21560
400,3000,205,19737
400,300,206,29582
400,600,206,29149
400,900,206,28652
400,1200,206,27980
400,1500,206,26803
400,1800,206,26167
400,2100,206,24493
400,2400,206,22107
400,2700,206,21436
400,3000,206,19615
400,300,207,29563
400,600,207,29151
400,900,207,28787
400,1200,207,27843
400,1500,207,27114
400,1800,207,25743
400,2100,207,24512
400,2400,207,22529
400,2700,207,20496
400,3000,207,19814
400,300,208,29555
400,600,208,29157
400,900,208,28672
400,1200,208,28041
400,1500,208,27199
400,1800,208,25659
400,2100,208,24182
400,2400,208,22396
400,2700,208,20115
400,3000,208,19148
400,300,209,29514
400,600,209,29166
400,900,209,28658
400,1200,209,27866
400,1500,209,26783
400,1800,209,25882
400,2100,209,23770
400,2400,209,22422
400,2700,209,20080
400,3000,209,18960
400,300,210,29519
400,600,210,29173
400,900,210,28698
400,1200,210,27822
400,1500,210,26827
400,1800,210,25655
400,2100,210,24142
400,2400,210,22158
400,2700,210,20323
400,3000,210,19465
400,300,211,29505
400,600,211,29233
400,900,211,28756
400,1200,211,27832
400,1500,211,26764
400,1800,211,25551
400,2100,211,23828
400,2400,211,21410
400,2700,211,19882
400,3000,211,19359
400,300,212,29498
400,600,212,29243
400,900,212,28681
400,1200,212,27892
400,1500,212,26810
400,1800,212,25687
400,2100,212,23830
400,2400,212,21549
400,2700,212,20007
400,3000,212,19416
400,300,213,29597
400,600,213,29234
400,900,213,28658
400,1200,213,27834
400,1500,213,26647
400,1800,213,25711
400,2100,213,23917
400,2400,213,21677
400,2700,213,19688
400,3000,213,18836
400,300,214,29658
400,600,214,29085
400,900,214,28726
400,1200,214,28076
400,1500,214,26922
400,1800,214,25454
400,2100,214,23696
400,2400,214,21522
400,2700,214,19190
400,3000,214,18137
400,300,215,29509
400,600,215,29150
400,900,215,28573
400,1200,215,27899
400,1500,215,26881
400,1800,215,25444
400,2100,215,23539
400,2400,215,21827
400,2700,215,19483
400,3000,215,17933
400,300,216,29512
400,600,216,29095
400,900,216,28571
400,1200,216,27826
400,1500,216,26831
400,1800,216,25518
400,2100,216,23389
400,2400,216,21537
400,2700,216,20149
400,3000,216,17907
400,300,217,29582
400,600,217,29115
400,900,217,28516
400,1200,217,27781
400,1500,217,26935
400,1800,217,25440
400,2100,217,23451
400,2400,217,21216
400,2700,217,19012
400,3000,217,17925
400,300,218,29588
400,600,218,29062
400,900,218,28600
400,1200,218,27937
400,1500,218,26918
400,1800,218,25527
400,2100,218,23710
400,2400,218,21655
400,2700,218,19669
400,3000,218,18234
400,300,219,29517
400,600,219,29076
400,900,219,28685
400,1200,219,27767
400,1500,219,26880
400,1800,219,25590
400,2100,219,23440
400,2400,219,21893
400,2700,219,20360
400,3000,219,17817
400,300,220,29567
400,600,220,29244
400,900,220,28589
400,1200,220,27773
400,1500,220,26836
400,1800,220,25498
400,2100,220,23494
400,2400,220,21460
400,2700,220,19570
400,3000,220,18113
400,300,221,29563
400,600,221,29151
400,900,221,28596
400,1200,221,27885
400,1500,221,26909
400,1800,221,25658
400,2100,221,24043
400,2400,221,21458
400,2700,221,19197
400,3000,221,17930
400,300,222,29584
400,600,222,29106
400,900,222,28566
400,1200,222,27871
400,1500,222,26861
400,1800,222,25580
400,2100,222,24017
400,2400,222,22257
400,2700,222,20067
400,3000,222,18592
400,300,223,29529
400,600,223,29149
400,900,223,28654
400,1200,223,28058
400,1500,223,26981
400,1800,223,25505
400,2100,223,23894
400,2400,223,21881
400,2700,223,19837
400,3000,223,18705
400,300,224,29516
400,600,224,29188
400,900,224,28591
400,1200,224,28015
400,1500,224,26906
400,1800,224,25929
400,2100,224,23894
400,2400,224,21967
400,2700,224,20479
400,3000,224,18546
400,300,225,29552
400,600,225,29138
400,900,225,28670
400,1200,225,27967
400,1500,225,26938
400,1800,225,25315
400,2100,225,23858
400,2400,225,22185
400,2700,225,19997
400,3000,225,19525
400,300,226,29613
400,600,226,29038
400,900,226,28706
400,1200,226,27910
400,1500,226,26952
400,1800,226,25488
400,2100,226,24052
400,2400,226,21951
400,2700,226,20645
400,3000,226,20041
400,300,227,29667
400,600,227,29298
400,900,227,28688
400,1200,227,27960
400,1500,227,26930
400,1800,227,25419
400,2100,227,23821
400,2400,227,22669
400,2700,227,20045
400,3000,227,18650
400,300,228,29562
400,600,228,29095
400,900,228,28685
400,1200,228,28034
400,1500,228,27049
400,1800,228,25623
400,2100,228,24175
400,2400,228,21876
400,2700,228,20943
400,3000,228,19053
400,300,229,29505
400,600,229,29080
400,900,229,28748
400,1200,229,27822
400,1500,229,26850
400,1800,229,25556
400,2100,229,23964
400,2400,229,22400
400,2700,229,20774
400,3000,229,19360
400,300,230,29557
400,600,230,29165
400,900,230,28655
400,1200,230,28028
400,1500,230,26972
400,1800,230,25734
400,2100,230,24212
400,2400,230,22501
400,2700,230,20895
400,3000,230,19972
400,300,231,29570
400,600,231,29192
400,900,231,28568
400,1200,231,27994
400,1500,231,26899
400,1800,231,25889
400,2100,231,24192
400,2400,231,22519
400,2700,231,21546
400,3000,231,20799
400,300,232,29581
400,600,232,29111
400,900,232,28574
400,1200,232,27945
400,1500,232,27110
400,1800,232,25724
400,2100,232,24250
400,2400,232,22292
400,2700,232,21536
400,3000,232,20934
400,300,233,29553
400,600,233,29116
400,900,233,28662
400,1200,233,27750
400,1500,233,27027
400,1800,233,26066
400,2100,233,24404
400,2400,233,22607
400,2700,233,21260
400,3000,233,21030
400,300,234,29475
400,600,234,29172
400,900,234,28693
400,1200,234,27909
400,1500,234,26870
400,1800,234,25687
400,2100,234,24651
400,2400,234,22702
400,2700,234,21468
400,3000,234,20446
400,300,235,29495
400,600,235,29137
400,900,235,28694
400,1200,235,27627
400,1500,235,26937
400,1800,235,25993
400,2100,235,24574
400,2400,235,22757
400,2700,235,21425
400,3000,235,20575
400,300,236,29596
400,600,236,29044
400,900,236,28657
400,1200,236,27917
400,1500,236,28094
400,1800,236,25670
400,2100,236,24216
400,2400,236,23337
400,2700,236,22439
400,3000,236,21334
400,300,237,29698
400,600,237,29009
400,900,237,28543
400,1200,237,28096
400,1500,237,27066
400,1800,237,26027
400,2100,237,24480
400,2400,237,23158
400,2700,237,21948
400,3000,237,21231
400,300,238,29481
400,600,238,29134
400,900,238,28722
400,1200,238,28048
400,1500,238,27026
400,1800,238,26086
400,2100,238,24820
400,2400,238,23536
400,2700,238,22010
400,3000,238,21691
400,300,239,29436
400,600,239,29140
400,900,239,28710
400,1200,239,27848
400,1500,239,27016
400,1800,239,26151
400,2100,239,24896
400,2400,239,23682
400,2700,239,22403
400,3000,239,21702
400,300,240,29398
400,600,240,29016
400,900,240,28549
400,1200,240,27921
400,1500,240,27103
400,1800,240,26118
400,2100,240,25069
400,2400,240,23570
400,2700,240,22555
400,3000,240,22413
400,300,241,29510
400,600,241,29076
400,900,241,28610
400,1200,241,27983
400,1500,241,27241
400,1800,241,25988
400,2100,241,25017
400,2400,241,24039
400,2700,241,22922
400,3000,241,22277
400,300,242,29517
400,600,242,29189
400,900,242,28639
400,1200,242,27967
400,1500,242,27294
400,1800,242,26235
400,2100,242,24923
400,2400,242,24092
400,2700,242,23133
400,3000,242,22375
400,300,243,29527
400,600,243,29141
400,900,243,28756
400,1200,243,28104
400,1500,243,27416
400,1800,243,26404
400,2100,243,25042
400,2400,243,24441
400,2700,243,23202
400,3000,243,22730
400,300,244,29571
400,600,244,29226
400,900,244,28889
400,1200,244,28283
400,1500,244,27381
400,1800,244,26248
400,2100,244,25425
400,2400,244,24044
400,2700,244,23263
400,3000,244,23108
400,300,245,29586
400,600,245,29267
400,900,245,28622
400,1200,245,28284
400,1500,245,27764
400,1800,245,26662
400,2100,245,25659
400,2400,245,24434
400,2700,245,23447
400,3000,245,23285
400,300,246,29646
400,600,246,29309
400,900,246,28914
400,1200,246,28180
400,1500,246,27495
400,1800,246,26600
400,2100,246,25586
400,2400,246,24553
400,2700,246,23978
400,3000,246,23529
400,300,247,29614
400,600,247,29145
400,900,247,28745
400,1200,247,28263
400,1500,247,27524
400,1800,247,26621
400,2100,247,25590
400,2400,247,24476
400,2700,247,23719
400,3000,247,22547
400,300,248,29489
400,600,248,29188
400,900,248,28667
400,1200,248,28010
400,1500,248,27387
400,1800,248,26471
400,2100,248,25513
400,2400,248,24237
400,2700,248,23402
400,3000,248,23184
400,300,249,29604
400,600,249,29329
400,900,249,28799
400,1200,249,28247
400,1500,249,27656
400,1800,249,27037
400,2100,249,25677
400,2400,249,24837
400,2700,249,24252
400,3000,249,23923
400,300,250,29636
400,600,250,29271
400,900,250,28793
400,1200,250,28369
400,1500,250,27835
400,1800,250,27144
400,2100,250,26223
400,2400,250,25371
400,2700,250,24713
400,3000,250,24675
400,300,251,29669
400,600,251,29318
400,900,251,28996
400,1200,251,28327
400,1500,251,27791
400,1800,251,27212
400,2100,251,26316
400,2400,251,25729
