960,300,0,25514
960,600,0,24719
960,900,0,27220
960,1200,0,28223
960,1500,0,24587
960,1800,0,26854
960,2100,0,26580
960,2400,0,26518
960,2700,0,23387
960,3000,0,25496
960,300,1,25692
960,600,1,25602
960,900,1,25275
960,1200,1,24915
960,1500,1,23131
960,1800,1,24432
960,2100,1,22874
960,2400,1,26745
960,2700,1,24486
960,3000,1,28438
960,300,2,26068
960,600,2,28700
960,900,2,24313
960,1200,2,25918
960,1500,2,22827
960,1800,2,22708
960,2100,2,22664
960,2400,2,21859
960,2700,2,22774
960,3000,2,23714
960,300,3,26300
960,600,3,26003
960,900,3,25801
960,1200,3,27207
960,1500,3,25595
960,1800,3,22593
960,2100,3,24975
960,2400,3,22058
960,2700,3,24855
960,3000,3,19795
960,300,4,25246
960,600,4,24356
960,900,4,24014
960,1200,4,27281
960,1500,4,24312
960,1800,4,24513
960,2100,4,28460
960,2400,4,27652
960,2700,4,19809
960,3000,4,23836
960,300,5,25336
960,600,5,24420
960,900,5,25040
960,1200,5,25220
960,1500,5,22854
960,1800,5,23311
960,2100,5,24040
960,2400,5,23834
960,2700,5,24925
960,3000,5,19426
960,300,6,25073
960,600,6,24312
960,900,6,23625
960,1200,6,23658
960,1500,6,22329
960,1800,6,20904
960,2100,6,20322
960,2400,6,20407
960,2700,6,22687
960,3000,6,19835
960,300,7,26142
960,600,7,25653
960,900,7,24285
960,1200,7,23730
960,1500,7,21808
960,1800,7,26043
960,2100,7,22153
960,2400,7,19904
960,2700,7,18409
960,3000,7,26096
960,300,8,25175
960,600,8,25367
960,900,8,23992
960,1200,8,22746
960,1500,8,22568
960,1800,8,22801
960,2100,8,25557
960,2400,8,21384
960,2700,8,21517
960,3000,8,23271
960,300,9,27165
960,600,9,25836
960,900,9,27281
960,1200,9,24487
960,1500,9,27472
960,1800,9,22847
960,2100,9,22448
960,2400,9,23906
960,2700,9,22559
960,3000,9,24104
960,300,10,26285
960,600,10,25303
960,900,10,23424
960,1200,10,24969
960,1500,10,25756
960,1800,10,25130
960,2100,10,22599
960,2400,10,21987
960,2700,10,21058
960,3000,10,24639
960,300,11,25212
960,600,11,24423
960,900,11,23580
960,1200,11,22628
960,1500,11,22684
960,1800,11,20609
960,2100,11,19699
960,2400,11,19317
960,2700,11,19159
960,3000,11,17548
960,300,12,25113
960,600,12,24330
960,900,12,23523
960,1200,12,22721
960,1500,12,23905
960,1800,12,20358
960,2100,12,20409
960,2400,12,26281
960,2700,12,19853
960,3000,12,20252
960,300,13,26265
960,600,13,25982
960,900,13,25302
960,1200,13,25391
960,1500,13,26037
960,1800,13,22319
960,2100,13,20864
960,2400,13,22967
960,2700,13,19383
960,3000,13,21470
960,300,14,24973
960,600,14,27254
960,900,14,24005
960,1200,14,27643
960,1500,14,21553
960,1800,14,22420
960,2100,14,24670
960,2400,14,23106
960,2700,14,20241
960,3000,14,18266
960,300,15,26017
960,600,15,25053
960,900,15,25889
960,1200,15,24653
960,1500,15,23724
960,1800,15,23569
960,2100,15,27829
960,2400,15,22727
960,2700,15,19412
960,3000,15,23527
960,300,16,26418
960,600,16,26014
960,900,16,26120
960,1200,16,24636
960,1500,16,26510
960,1800,16,20409
960,2100,16,24634
960,2400,16,24611
960,2700,16,25415
960,3000,16,18079
960,300,17,27201
960,600,17,24730
960,900,17,23913
960,1200,17,22215
960,1500,17,23717
960,1800,17,23369
960,2100,17,20597
960,2400,17,18231
960,2700,17,18415
960,3000,17,16388
960,300,18,25126
960,600,18,24755
960,900,18,24014
960,1200,18,24686
960,1500,18,24178
960,1800,18,22958
960,2100,18,22397
960,2400,18,16842
960,2700,18,22364
960,3000,18,23700
960,300,19,25664
960,600,19,24905
960,900,19,23538
960,1200,19,27471
960,1500,19,21908
960,1800,19,20420
960,2100,19,25764
960,2400,19,21526
960,2700,19,22419
960,3000,19,24329
960,300,20,25550
960,600,20,28614
960,900,20,24235
960,1200,20,27207
960,1500,20,28230
960,1800,20,28364
960,2100,20,26892
960,2400,20,24209
960,2700,20,20828
960,3000,20,16206
960,300,21,25645
960,600,21,25709
960,900,21,26415
960,1200,21,25975
960,1500,21,24697
960,1800,21,28175
960,2100,21,20574
960,2400,21,21779
960,2700,21,20152
960,3000,21,16231
960,300,22,26077
960,600,22,26755
960,900,22,23438
960,1200,22,22207
960,1500,22,21006
960,1800,22,22034
960,2100,22,24020
960,2400,22,23980
960,2700,22,18636
960,3000,22,15445
960,300,23,25313
960,600,23,26208
960,900,23,23271
960,1200,23,22216
960,1500,23,23082
960,1800,23,24515
960,2100,23,21645
960,2400,23,21163
960,2700,23,18288
960,3000,23,23767
960,300,24,25167
960,600,24,24290
960,900,24,23343
960,1200,24,22489
960,1500,24,21523
960,1800,24,21071
960,2100,24,19632
960,2400,24,20748
960,2700,24,21892
960,3000,24,17437
960,300,25,25609
960,600,25,25345
960,900,25,27358
960,1200,25,25733
960,1500,25,26325
960,1800,25,24775
960,2100,25,21494
960,2400,25,22602
960,2700,25,23515
960,3000,25,22253
960,300,26,26349
960,600,26,24242
960,900,26,25047
960,1200,26,25901
960,1500,26,21227
960,1800,26,20343
960,2100,26,22178
960,2400,26,22838
960,2700,26,21902
960,3000,26,23866
960,300,27,25045
960,600,27,25106
960,900,27,25666
960,1200,27,22846
960,1500,27,24017
960,1800,27,22687
960,2100,27,29671
960,2400,27,23805
960,2700,27,31439
960,3000,27,27212
960,300,28,25262
960,600,28,26380
960,900,28,27135
960,1200,28,27122
960,1500,28,22857
960,1800,28,21257
960,2100,28,20999
960,2400,28,18671
960,2700,28,18052
960,3000,28,21073
960,300,29,25308
960,600,29,24664
960,900,29,23601
960,1200,29,23657
960,1500,29,21711
960,1800,29,22744
960,2100,29,19573
960,2400,29,18232
960,2700,29,19400
960,3000,29,19549
960,300,30,26635
960,600,30,24816
960,900,30,24352
960,1200,30,22887
960,1500,30,23704
960,1800,30,21376
960,2100,30,20171
960,2400,30,19735
960,2700,30,20554
960,3000,30,17833
960,300,31,25232
960,600,31,24813
960,900,31,24586
960,1200,31,22713
960,1500,31,22854
960,1800,31,22122
960,2100,31,19576
960,2400,31,24152
960,2700,31,21738
960,3000,31,17543
960,300,32,25144
960,600,32,25095
960,900,32,23655
960,1200,32,23525
960,1500,32,21839
960,1800,32,20996
960,2100,32,19821
960,2400,32,21111
960,2700,32,22828
960,3000,32,23806
960,300,33,26762
960,600,33,26776
960,900,33,25782
960,1200,33,24756
960,1500,33,25956
960,1800,33,24637
960,2100,33,26178
960,2400,33,23464
960,2700,33,20479
960,3000,33,18385
960,300,34,25030
960,600,34,24314
960,900,34,23556
960,1200,34,23101
960,1500,34,25173
960,1800,34,26801
960,2100,34,24005
960,2400,34,20399
960,2700,34,22542
960,3000,34,22329
960,300,35,25050
960,600,35,25113
960,900,35,25627
960,1200,35,23069
960,1500,35,26275
960,1800,35,24841
960,2100,35,20406
960,2400,35,25216
960,2700,35,21061
960,3000,35,21298
960,300,36,25210
960,600,36,26041
960,900,36,23839
960,1200,36,23156
960,1500,36,22747
960,1800,36,21772
960,2100,36,21515
960,2400,36,21266
960,2700,36,20836
960,3000,36,20472
960,300,37,25294
960,600,37,24727
960,900,37,23900
960,1200,37,23160
960,1500,37,22762
960,1800,37,22659
960,2100,37,22178
960,2400,37,20764
960,2700,37,22417
960,3000,37,22559
960,300,38,25179
960,600,38,25495
960,900,38,24326
960,1200,38,23334
960,1500,38,24777
960,1800,38,23570
960,2100,38,24419
960,2400,38,22516
960,2700,38,23066
960,3000,38,23325
960,300,39,25984
960,600,39,24804
960,900,39,23819
960,1200,39,24564
960,1500,39,25494
960,1800,39,22388
960,2100,39,22042
960,2400,39,21494
960,2700,39,21339
960,3000,39,22831
960,300,40,25929
960,600,40,25293
960,900,40,26810
960,1200,40,24591
960,1500,40,24310
960,1800,40,25891
960,2100,40,25371
960,2400,40,21741
960,2700,40,22886
960,3000,40,21684
960,300,41,25624
960,600,41,24993
960,900,41,27109
960,1200,41,24566
960,1500,41,23627
960,1800,41,26814
960,2100,41,25977
960,2400,41,22256
960,2700,41,22050
960,3000,41,26192
960,300,42,26170
960,600,42,24808
960,900,42,24155
960,1200,42,24409
960,1500,42,23020
960,1800,42,23211
960,2100,42,23281
960,2400,42,22284
960,2700,42,22441
960,3000,42,21973
960,300,43,25198
960,600,43,24525
960,900,43,24917
960,1200,43,25107
960,1500,43,23832
960,1800,43,25482
960,2100,43,22818
960,2400,43,26035
960,2700,43,24425
960,3000,43,26159
960,300,44,26256
960,600,44,25489
960,900,44,27368
960,1200,44,26770
960,1500,44,27043
960,1800,44,25186
960,2100,44,22683
960,2400,44,25075
960,2700,44,29720
960,3000,44,24590
960,300,45,27329
960,600,45,26694
960,900,45,25560
960,1200,45,28427
960,1500,45,23471
960,1800,45,24348
960,2100,45,25549
960,2400,45,26342
960,2700,45,27905
960,3000,45,25192
960,300,46,29264
960,600,46,28071
960,900,46,23916
960,1200,46,23680
960,1500,46,25977
960,1800,46,25838
960,2100,46,23006
960,2400,46,24400
960,2700,46,24127
960,3000,46,27969
960,300,47,25329
960,600,47,25264
960,900,47,25079
960,1200,47,25602
960,1500,47,24806
960,1800,47,23370
960,2100,47,23336
960,2400,47,23528
960,2700,47,23717
960,3000,47,23904
960,300,48,25165
960,600,48,24690
960,900,48,26214
960,1200,48,24014
960,1500,48,29882
960,1800,48,28905
960,2100,48,24874
