960,500,0,32152
960,1000,0,32151
960,1500,0,32146
960,2000,0,32147
960,2500,0,32152
960,3000,0,32142
960,3500,0,32156
960,4000,0,32175
960,4500,0,32115
960,5000,0,32164
960,5500,0,32142
960,6000,0,32151
960,6500,0,32145
960,7000,0,32167
960,7500,0,32154
960,8000,0,32168
960,500,1,32152
960,1000,1,32152
960,1500,1,32159
960,2000,1,32150
960,2500,1,32178
960,3000,1,32165
960,3500,1,32150
960,4000,1,32172
960,4500,1,32140
960,5000,1,32151
960,5500,1,32156
960,6000,1,32154
960,6500,1,32166
960,7000,1,32152
960,7500,1,32147
960,8000,1,32146
960,500,2,32146
960,1000,2,32154
960,1500,2,32150
960,2000,2,32154
960,2500,2,32163
960,3000,2,32171
960,3500,2,32125
960,4000,2,32154
960,4500,2,32172
960,5000,2,32165
960,5500,2,32164
960,6000,2,32159
960,6500,2,32160
960,7000,2,32176
960,7500,2,32169
960,8000,2,32146
960,500,3,32147
960,1000,3,32153
960,1500,3,32157
960,2000,3,32153
960,2500,3,32174
960,3000,3,32123
960,3500,3,32151
960,4000,3,32149
960,4500,3,32174
960,5000,3,32157
960,5500,3,32126
960,6000,3,32160
960,6500,3,32155
960,7000,3,32150
960,7500,3,32161
960,8000,3,32167
960,500,4,32161
960,1000,4,32172
960,1500,4,32158
960,2000,4,32155
960,2500,4,32111
960,3000,4,32155
960,3500,4,32171
960,4000,4,32156
960,4500,4,32147
960,5000,4,32135
960,5500,4,32157
960,6000,4,32135
960,6500,4,32150
960,7000,4,32139
960,7500,4,32172
960,8000,4,32158
960,500,5,32163
960,1000,5,32163
960,1500,5,32150
960,2000,5,32147
960,2500,5,32164
960,3000,5,32170
960,3500,5,32146
960,4000,5,32153
960,4500,5,32162
960,5000,5,32170
960,5500,5,32159
960,6000,5,32139
960,6500,5,32161
960,7000,5,32158
960,7500,5,32151
960,8000,5,32156
960,500,6,32168
960,1000,6,32166
960,1500,6,32160
960,2000,6,32155
960,2500,6,32127
960,3000,6,32129
960,3500,6,32130
960,4000,6,32173
960,4500,6,32163
960,5000,6,32151
960,5500,6,32171
960,6000,6,32145
960,6500,6,32150
960,7000,6,32157
960,7500,6,32148
960,8000,6,32153
960,500,7,32172
960,1000,7,32144
960,1500,7,32152
960,2000,7,32159
960,2500,7,32175
960,3000,7,32152
960,3500,7,32173
960,4000,7,32169
960,4500,7,32119
960,5000,7,32162
960,5500,7,32173
960,6000,7,32122
960,6500,7,32163
960,7000,7,32148
960,7500,7,32146
960,8000,7,32159
960,500,8,32132
960,1000,8,32144
960,1500,8,32155
960,2000,8,32178
960,2500,8,32151
960,3000,8,32149
960,3500,8,32178
960,4000,8,32149
960,4500,8,32165
960,5000,8,32164
960,5500,8,32167
960,6000,8,32122
960,6500,8,32173
960,7000,8,32141
960,7500,8,32165
960,8000,8,32169
960,500,9,32133
960,1000,9,32149
960,1500,9,32161
960,2000,9,32126
960,2500,9,32163
960,3000,9,32175
960,3500,9,32162
960,4000,9,32144
960,4500,9,32165
960,5000,9,32165
960,5500,9,32159
960,6000,9,32142
960,6500,9,32139
960,7000,9,32146
960,7500,9,32153
960,8000,9,32137
960,500,10,32146
960,1000,10,32162
960,1500,10,32154
960,2000,10,32144
960,2500,10,32161
960,3000,10,32172
960,3500,10,32171
960,4000,10,32168
960,4500,10,32142
960,5000,10,32168
960,5500,10,32133
960,6000,10,32161
960,6500,10,32149
960,7000,10,32155
960,7500,10,32149
960,8000,10,32146
960,500,11,32160
960,1000,11,32167
960,1500,11,32162
960,2000,11,32172
960,2500,11,32174
960,3000,11,32154
960,3500,11,32175
960,4000,11,32168
960,4500,11,32166
960,5000,11,32123
960,5500,11,32172
960,6000,11,32152
960,6500,11,32160
960,7000,11,32150
960,7500,11,32163
960,8000,11,32159
960,500,12,32148
960,1000,12,32155
960,1500,12,32171
960,2000,12,32122
960,2500,12,32137
960,3000,12,32119
960,3500,12,32163
960,4000,12,32160
960,4500,12,32140
960,5000,12,32168
960,5500,12,32163
960,6000,12,32156
960,6500,12,32143
960,7000,12,32158
960,7500,12,32155
960,8000,12,32162
960,500,13,32158
960,1000,13,32156
960,1500,13,32153
960,2000,13,32165
960,2500,13,32165
960,3000,13,32158
960,3500,13,32163
960,4000,13,32161
960,4500,13,32143
960,5000,13,32162
960,5500,13,32160
960,6000,13,32123
960,6500,13,32152
960,7000,13,32140
960,7500,13,32159
960,8000,13,32161
960,500,14,32148
960,1000,14,32165
960,1500,14,32157
960,2000,14,32171
960,2500,14,32150
960,3000,14,32157
960,3500,14,32155
960,4000,14,32161
960,4500,14,32158
960,5000,14,32144
960,5500,14,32145
960,6000,14,32146
960,6500,14,32158
960,7000,14,32157
960,7500,14,32155
960,8000,14,32158
960,500,15,32152
960,1000,15,32144
960,1500,15,32153
960,2000,15,32150
960,2500,15,32168
960,3000,15,32165
960,3500,15,32143
960,4000,15,32162
960,4500,15,32162
960,5000,15,32173
960,5500,15,32141
960,6000,15,32164
960,6500,15,32167
960,7000,15,32172
960,7500,15,32149
960,8000,15,32166
960,500,16,32142
960,1000,16,32151
960,1500,16,32165
960,2000,16,32170
960,2500,16,32167
960,3000,16,32175
960,3500,16,32166
960,4000,16,32166
