240,5200,465,29179
240,5400,465,28003
240,5600,465,26820
240,5800,465,27179
240,6000,465,28684
240,6200,465,29695
240,6400,465,30368
240,6600,465,30793
240,6800,465,31106
240,7000,465,31335
240,7200,465,31505
240,5200,466,28936
240,5400,466,27416
240,5600,466,25689
240,5800,466,26604
240,6000,466,28445
240,6200,466,29626
240,6400,466,30329
240,6600,466,30774
240,6800,466,31106
240,7000,466,31331
240,7200,466,31506
240,5200,467,28729
240,5400,467,26776
240,5600,467,24160
240,5800,467,25726
240,6000,467,28222
240,6200,467,29484
240,6400,467,30293
240,6600,467,30775
240,6800,467,31094
240,7000,467,31334
240,7200,467,31516
240,5200,468,28527
240,5400,468,25911
240,5600,468,21625
240,5800,468,24409
240,6000,468,27929
240,6200,468,29442
240,6400,468,30272
240,6600,468,30767
240,6800,468,31097
240,7000,468,31326
240,7200,468,31507
240,5200,469,28297
240,5400,469,25048
240,5600,469,18709
240,5800,469,23466
240,6000,469,27785
240,6200,469,29376
240,6400,469,30252
240,6600,469,30752
240,6800,469,31080
240,7000,469,31328
240,7200,469,31503
240,5200,470,28132
240,5400,470,24062
240,5600,470,16029
240,5800,470,21533
240,6000,470,27313
240,6200,470,29265
240,6400,470,30166
240,6600,470,30727
240,6800,470,31051
240,7000,470,31302
240,7200,470,31490
240,5200,471,28267
240,5400,471,23826
240,5600,471,14740
240,5800,471,19176
240,6000,471,27032
240,6200,471,29111
240,6400,471,30115
240,6600,471,30698
240,6800,471,31036
240,7000,471,31297
240,7200,471,31480
240,5200,472,28257
240,5400,472,23790
240,5600,472,12664
240,5800,472,18033
240,6000,472,26903
240,6200,472,29160
240,6400,472,30138
240,6600,472,30687
240,6800,472,31046
240,7000,472,31295
240,7200,472,31494
240,5200,473,28172
240,5400,473,23498
240,5600,473,8473
240,5800,473,18528
240,6000,473,27169
240,6200,473,29217
240,6400,473,30162
240,6600,473,30706
240,6800,473,31066
240,7000,473,31317
240,7200,473,31500
240,5200,474,28221
240,5400,474,23863
240,5600,474,11702
240,5800,474,19565
240,6000,474,27292
240,6200,474,29287
240,6400,474,30183
240,6600,474,30720
240,6800,474,31069
240,7000,474,31316
240,7200,474,31496
240,5200,475,28221
240,5400,475,24077
240,5600,475,13978
240,5800,475,21413
240,6000,475,27518
240,6200,475,29342
240,6400,475,30244
240,6600,475,30752
240,6800,475,31080
240,7000,475,31323
240,7200,475,31504
240,5200,476,28313
240,5400,476,24559
240,5600,476,17762
240,5800,476,22537
240,6000,476,27638
240,6200,476,29329
240,6400,476,30227
240,6600,476,30737
240,6800,476,31073
240,7000,476,31317
240,7200,476,31497
240,5200,477,28604
240,5400,477,25880
240,5600,477,21048
240,5800,477,23717
240,6000,477,27726
240,6200,477,29438
240,6400,477,30240
240,6600,477,30751
240,6800,477,31082
240,7000,477,31311
240,7200,477,31499
240,5200,478,28803
240,5400,478,26631
240,5600,478,23786
240,5800,478,25521
240,6000,478,28164
240,6200,478,29512
240,6400,478,30277
240,6600,478,30766
240,6800,478,31099
240,7000,478,31337
240,7200,478,31511
240,5200,479,28912
240,5400,479,27196
240,5600,479,25371
240,5800,479,26591
240,6000,479,28516
240,6200,479,29675
240,6400,479,30344
240,6600,479,30807
240,6800,479,31129
240,7000,479,31354
240,7200,479,31528
240,5200,480,29080
240,5400,480,27694
240,5600,480,26482
240,5800,480,27277
240,6000,480,28766
240,6200,480,29769
240,6400,480,30440
240,6600,480,30844
240,6800,480,31153
240,7000,480,31367
240,7200,480,31537
240,5200,481,29217
240,5400,481,28123
240,5600,481,27167
240,5800,481,27864
240,6000,481,29070
240,6200,481,29929
240,6400,481,30511
240,6600,481,30893
240,6800,481,31172
240,7000,481,31380
240,7200,481,31535
240,5200,482,29428
240,5400,482,28554
240,5600,482,27788
240,5800,482,28316
240,6000,482,29220
240,6200,482,29975
240,6400,482,30532
240,6600,482,30912
240,6800,482,31176
240,7000,482,31389
240,7200,482,31550
240,5200,483,29572
240,5400,483,28834
240,5600,483,28381
240,5800,483,28635
240,6000,483,29366
240,6200,483,30079
240,6400,483,30587
240,6600,483,30935
240,6800,483,31190
240,7000,483,31395
240,7200,483,31560
240,5200,484,29747
240,5400,484,29136
240,5600,484,28842
240,5800,484,29082
240,6000,484,29672
240,6200,484,30190
240,6400,484,30653
240,6600,484,30974
240,6800,484,31227
240,7000,484,31421
240,7200,484,31578
